URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://fhir.de/ValueSet/VitalSignDE-Herzfrequenz-SNOMED-CT,1.5.4,active,,VitalSignDE_Herzfrequenz_SNOMED_CT,VitalSignDE_Herzfrequenz_SNOMED_CT,"VitalSignDE_Herzfrequenz_SNOMED_CT enthält die erwarteten $sct Codes für Herzfrequenz","StructureDefinition/ISiKHerzfrequenz","SCT"
http://fhir.de/ValueSet/VitalSignDE-Koerpergewicht-SNOMED-CT,1.5.4,active,,VitalSignDE_Koerpergewicht_SNOMED_CT,VitalSignDE_Koerpergewicht_SNOMED_CT,"VitalSignDE_Koerpergewicht_SNOMED_CT enthält die erwarteten $sct Codes für Koerpergewicht","StructureDefinition/ISiKKoerpergewicht","SCT"
http://fhir.de/ValueSet/VitalSignDE-Koerpergroesse-SNOMED-CT,1.5.4,active,,VitalSignDE_Koerpergroesse_SNOMED_CT,VitalSignDE_Koerpergroesse_SNOMED_CT,"VitalSignDE_Koerpergroesse_SNOMED_CT enthält die erwarteten $sct Codes für Koerpergroesse","StructureDefinition/ISiKKoerpergroesse","SCT"
http://fhir.de/ValueSet/VitalSignDE-Koerpertemperatur-SNOMED-CT,1.5.4,active,,VitalSignDE_Koerpertemperatur_SNOMED_CT,VitalSignDE_Koerpertemperatur_SNOMED_CT,"VitalSignDE_Koerpertemperatur_SNOMED_CT enthält die erwarteten $sct Codes für Koerpertemperatur","StructureDefinition/ISiKKoerpertemperatur","SCT"
http://fhir.de/ValueSet/VitalSignDE-Kopfumfang-SNOMED-CT,1.5.4,active,,VitalSignDE_Kopfumfang_SNOMED_CT,VitalSignDE_Kopfumfang_SNOMED_CT,"VitalSignDE_Kopfumfang_SNOMED_CT enthält die erwarteten $sct Codes für Kopfumfang","StructureDefinition/ISiKKopfumfang","SCT"
http://fhir.de/ValueSet/VitalSignDE-Sauerstoffsaettigung-SNOMED-CT,1.5.4,active,,VitalSignDE_Sauerstoffsaettigung_SNOMED_CT,VitalSignDE_Sauerstoffsaettigung_SNOMED_CT,"VitalSignDE_SauerstoffCsaettigung_SNOMED_CT enthält die erwarteten $sct Codes für Sauerstoffsaettigung","StructureDefinition/ISiKSauerstoffsaettigungArteriell","SCT"
http://fhir.de/ValueSet/VitalSignDE_Body_Length_UCUM,1.5.4,active,,VitalSignDE_Body_Length_UCUM,VitalSignDE_Body_Length_UCUM,"VitalSignDE_Body_Length_UCUM enthält alle validen Einheiten zur Kodierung einer Körpergröße","StructureDefinition/ISiKKoerpergroesse,StructureDefinition/ISiKKopfumfang","UCUM"
http://fhir.de/ValueSet/VitalSignDE_Body_Weigth_UCUM,1.5.4,active,,VitalSignDE_Body_Weigth_UCUM,VitalSignDE_Body_Weigth_UCUM,"VitalSignDE_Body_Weigth_UCUM enthält alle validen Einheiten zur Kodierung eines Körpergewichtes","StructureDefinition/ISiKKoerpergewicht","UCUM"
http://fhir.de/ValueSet/bfarm/ops,1.5.4,active,,OpsVS,OPS ValueSet,"OPS ValueSet","StructureDefinition/ISiKProzedur","de.basisprofil.r4"
http://fhir.de/ValueSet/common-meta-tag-de,1.5.4,active,,VS_CommonMetaTag_De,,"Gebräuchliche Codes zur Kodierung von Resource.meta.tag","StructureDefinition/ISiKTermin","de.basisprofil.r4"
